Judgment Prey,John Sandford,Thriller,"[['3355'], ['3355']]",Weather Karkinnen,['None'],['0'],Lucas Davenport,['Detective'],Virgil Flowers,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Another Missing Person,Gillian McAllister,Thriller,[['3355']],None,['None'],,Julia Day,['Detective Chief Inspector'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just the Nicest Couple,Mary Kubica,Thriller,"[['2330'], ['0']]",Jake Hayes,['Neurosurgeon'],['2212'],Nina Hayes,['Teacher'],Christian Scott,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karla's Choice,Nick Harkaway,Thriller,"[['3355'], ['3355']]",None,['None'],,George Smiley,['Intelligence Officer'],Karla,['Intelligence Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Killers of a Certain Age,Deanna Raybourn,Thriller,"[['0310'], ['0310'], ['0310'], ['0310']]",Christopher Taverner,['Unknown'],['0'],Billie Webster,['Assassin'],Helen Randolph,['Assassin'],Natalie Schuyler,['Assassin'],Mary Alice Tuttle,['Assassin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Killing Moon,Jo Nesbo,Thriller,[['3355']],Rakel Fauke,['Unknown'],['0'],Harry Hole,"['Police Investigator', 'Private Investigator']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lies He Told Me,James Patterson,Thriller,[['2611']],David Bowers,['Pub Owner'],['1410'],Marcie Bowers,['Lawyer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lion & Lamb,James Patterson,Thriller,"[['3355'], ['3355']]",Bree Stone,['None'],['0'],Cooper Lamb,['Private Investigator'],Veena Lion,['Private Investigator'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Listen for the Lie,Amy Tintera,Thriller,[['3341']],Ben Owens,['Podcast Host'],['2656'],Lucy Chase,['Executive Assistant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Rot,Akwaeke Emezi,Thriller,"[['0'], ['0'], ['0'], ['5169']]",Aima,['Unknown'],['0'],Kalu,['Unknown'],Aima,['Unknown'],Ahmed,['Unknown'],Souraya,['Sex Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local Woman Missing,Mary Kubica,Thriller,"[['5329'], [0], [0]]",Bea,['Unknown'],[0],Meredith Dickey,['Doula'],Kate,['Unknown'],Leo,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone Wolf,Gregg Hurwitz,Thriller,[['0310']],Joey Morales,['None'],['0'],Evan Smoak,"['Government Assassin', 'Vigilante']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Shadows,David Baldacci,Thriller,"[[3355], [3355]]",None,['None'],,Amos Decker,['FBI Consultant'],Frederica White,['FBI Agent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love Letters to a Serial Killer,Tasha Coryell,Thriller,[[0]],None,['Unknown'],,Hannah Wilson,['Communications'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mad Honey,Jodi Picoult and Jennifer Finney Boylan,Thriller,"[['6123'], ['6']]",Asher Fields,['High school student'],['6'],Olivia McAfee,['Beekeeper'],Lily Campanello,['High school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madwoman,Chelsea Bieker,Thriller,"[['7511', '7', '5223']]",Clove's Husband,['Unknown'],['0'],Clove,"['Grocery Store Butcher', 'University Student', 'Grocery Store Employee']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mind Games,Nora Roberts,Thriller,[[0]],Tyler Brennan,['Singer'],['2652'],Thea,['Video Game Designer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murder in the Family,Cara Hunter,Thriller,[['0']],None,['None'],,Luke Ryder,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Near Miss,Stuart Woods,Thriller,[['2611']],Matilda,['Unknown'],['0'],Stone Barrington,['Attorney'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never,Ken Follett,Thriller,"[['1112'], ['3355'], ['3355'], ['9']]",Tabdar 'Tab' Sadoul,['European Union Mission Operative'],['2619'],Pauline Green,['President of the United States'],Tamara Levit,['CIA Operative'],Abdul 'John' Haddad,['CIA Operative'],Chang Kai,['Chinese Spy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lie,Freida McFadden,Thriller,"[['0'], ['2212']]",Ethan,['Unknown'],['0'],Patricia Lawton,['Unknown'],Dr. Adrienne Hale,['Psychiatrist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No One Can Know,Kate Alice Marshall,Thriller,[[0]],Jack,['None'],['None'],Emma Palmer,['Web Designer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Plan B,"Lee Child, Andrew Child",Thriller,[['0110']],None,['None'],,Jack Reacher,['Military Police Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of This Is True,Lisa Jewell,Thriller,"[['2656'], ['7531']]",None,['None'],,Alix Summer,['Podcaster'],Josie Fair,['Tailor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes on an Execution,Danya Kukafka,Thriller,"[['14'], ['0'], ['3355'], ['0']]",Jenny Fisk,['Labor and Delivery Nurse'],['2222'],Ansel Packer,['Death Row Inmate'],Lavender,['Unknown'],Saffron 'Saffy' Singh,['NYPD Police Chief'],Hazel Fisk,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer,Robert Lanza,Thriller,"[['2212'], ['2100']]",None,['None'],,Caro Soames-Watkins,['Neurosurgeon'],Sam Watkins,['Scientist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obsessed,James Patterson,Thriller,[['3355']],None,['None'],,Michael Bennett,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obsession,Stuart Woods,Thriller,"[['3355', '9']]",None,['None'],,Teddy Fay,"['Ex-CIA Operative', 'Master of Disguise', 'Actor', 'Film Producer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One by One,Freida McFadden,Thriller,"[['2341'], ['2111']]",Jack Alpert,['Unknown'],['0'],Claire Matchett,['Elementary School Teacher'],Noah Matchett,['Physicist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Deadly Eye,Randy Wayne White,Thriller,[['2131']],Hannah Smith,['None'],['0'],Doc Ford,['Marine Biologist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Perfect Couple,Ruth Ware,Thriller,"[['2100', '2655']]",Nico,"['Aspiring Actor', 'Reality TV contestant']",['2655'],Lyla Santiago,"['Postdoctoral Researcher', 'Reality TV contestant']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only If You're Lucky,Stacy Willingham,Thriller,[['7']],Levi,['Student'],['7'],Margot,['College student (liberal arts)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only the Dead,Jack Carr,Thriller,[['0312']],Katie Buranek,['None'],['0'],James Reece,['Navy SEAL'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Out of Nowhere,Sandra Brown,Thriller,"[['2641'], ['2421']]",Calder Hudson,['Corporate Consultant'],['2421'],Elle Portman,"[""Children's Book Author""]",Calder Hudson,['Corporate Consultant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passions in Death,J. D. Robb,Thriller,[['3355']],Roarke,['Businessman'],['1120'],Eve Dallas,['Homicide Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payback in Death,J. D. Robb,Thriller,[['1349']],Roarke,['Businessman'],['1120'],Eve Dallas,['Lieutenant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random in Death,J.D. Robb,Thriller,[['1349']],Roarke,['Businessman'],['1120'],Eve Dallas,['Lieutenant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Sky Mourning,Jack Carr,Thriller,"[['0312', '0312']]",Katie Buranek,['None'],['0'],James Reece,"['Navy SEAL', 'Sniper']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reef Road,Deborah Goodrich Royce,Thriller,"[[0], [2641]]",None,['None'],['None'],Unnamed young woman,['Unknown'],Unnamed writer,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resurrection Walk,Michael Connelly,Thriller,"[['2611'], ['3355']]",None,['None'],['0'],Mickey Haller,['Defense Attorney'],Harry Bosch,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogue Justice,Stacey Abrams,Thriller,[['2619']],None,['None'],['0'],Avery Keene,['Supreme Court Clerk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Run, Rose, Run",James Patterson,Thriller,"[['2652'], ['2652']]",Ethan Blake,['Musician'],['2652'],AnnieLee Keys,['Singer'],Ruthanna Ryder,['Singer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Say Her Name,"Dreda Say Mitchell, Ryan Carter",Thriller,[[0]],None,['None'],['None'],Eva,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sentinel,Mark Greaney,Thriller,"[['0', '9', '5414']]",None,['None'],['0'],Joshua 'Josh' Duffy,"['Enlisted Man', 'Contractor', 'Close Protection Agent']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow of Doubt,Brad Thor,Thriller,[['2619']],Tracy Hastings,['None'],['0'],Scot Harvath,['Spy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
She's Not Sorry,Mary Kubica,Thriller,[['2221']],Ben Long,['Unknown'],['0'],Meghan Michaels,['ICU Nurse'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simply Lies,David Baldacci,Thriller,"[['3355', '3359']]",None,['None'],['0'],Mickey Gibson,"['Detective', 'Remote Fraud Investigator']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow Horses,Mick Herron,Thriller,"[['3355'], ['3355']]",Louisa Guy,['MI5 Agent'],['3355'],Jackson Lamb,['MI5 Agent'],River Cartwright,['MI5 Agent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Mercies,Dennis Lehane,Thriller,[['5322']],Frank Toomey,['Hitman'],['0'],Mary Pat Fennessy,['Caretaker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Man,Greg Iles,Thriller,"[['2611', '2641']]",Caitlin Masters,['None'],['0'],Penn Cage,"['City Attorney', 'Novelist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Still See You Everywhere,Lisa Gardner,Thriller,[['9']],Alex Wilson,['None'],['0'],Frankie Elkin,['Amateur Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Maidens,Lloyd Devereux Richards,Thriller,"[['2114'], [0]]",Joe McFaron,['Sheriff'],['3355'],Christine Prusik,['FBI Forensic Anthropologist'],David Claremont,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuart Woods' Smolder,Brett Battles,Thriller,[['2611']],Holly Barker,['Unknown'],['0'],Stone Barrington,['Lawyer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The #1 Lawyer,James Patterson,Thriller,[['2611']],None,['None'],['0'],Stafford Lee Penney,['Defence Lawyer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Atlas Maneuver,Steve Berry,Thriller,"[['2619', '0']]",Cassiopeia Vitt,['Unknown'],['0'],Cotton Malone,"['Justice Department Operative', 'Retired Justice Department Operative']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Blue Hour,Paula Hawkins,Thriller,"[['2621', '1221'], ['2212']]",Helena,['Unknown'],['0'],James Becker,"['Curator', 'Creative Director']",Grace Haswell,['Doctor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bone Hacker,Kathy Reichs,Thriller,[['2114']],Andrew Ryan,['None'],['0'],Temperance Brennan,['Forensic Anthropologist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Boyfriend,Freida McFadden,Thriller,"[[0], [2212]]",Tom Brewer,['Medical Examiner'],[2212],Sydney Shaw,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Boys from Biloxi,John Grisham,Thriller,"[['1431', '1120'], ['2611', '2611', '1112']]",None,['None'],['0'],Hugh Malco,"['Nightclub Owner', 'Crime Boss']",Keith Rudy,"['Lawyer', 'District Attorney', 'Attorney General']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bullet Garden,Stephen Hunter,Thriller,[['0312']],None,['None'],['0'],Earl Swagger,['Sniper'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Burning,Linda Castillo,Thriller,[['1349']],John Tomasetti,['Agent'],['3355'],Kate Burkholder,['Chief of Police'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Butcher Game,Alaina Urquhart,Thriller,"[['2212'], ['0']]",Richard Muller,['Unknown'],['0'],Wren Muller,['Forensic Pathologist'],Jeremy Rose,['Serial Killer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cabinet of Dr. Leng,"Douglas Preston, Lincoln Child",Thriller,"[['3355'], [0]]",None,['None'],['None'],Aloysius Pendergast,['FBI Special Agent'],Constance Greene,['Child/Teenager'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chaos Agent,Mark Greaney,Thriller,"[['5414'], ['5414']]",Zoya Zakharova,['Spy'],['5414'],Court Gentry,['Assassin'],Zack Hightower,['Spy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Collector,Daniel Silva,Thriller,"[['3431', '2619'], ['2519', '7549']]",Unknown,"['Computer Hacker', 'Professional Thief']","['2519', '7549']",Gabriel Allon,"['Art Restorer', 'Spy']",Unnamed Master-Thief,"['Computer Hacker', 'Professional Thief']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Coworker,Freida McFadden,Thriller,"[['3322'], ['3313']]",Caleb McCullough,['Employee'],['9'],Natalie Farrell,['Salesperson'],Dawn Schiff,['Accountant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Devil's Ransom,Brad Taylor,Thriller,"[['0310', '0310'], ['0310']]",Jennifer Cahill,['Taskforce Operative'],['0310'],Pike Logan,"['Special Forces Officer', 'Taskforce Operative']",Jennifer Cahill,['Taskforce Operative'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Edge,David Baldacci,Thriller,"[['0310', '2411', '3359']]",None,['None'],['0'],Travis Devine,"['Army Ranger', 'Businessman', 'Homeland Security Agent']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Exchange,John Grisham,Thriller,"[['2611'], [0]]",Abby McDeere,['Unknown'],[0],Mitch McDeere,['Lawyer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Five Year Lie,Sarina Bowen,Thriller,"[['4110'], ['2512', '0']]",Jay Marker,"['Programmer', 'Former Soldier']","['2512', '0']",Ariel Cafferty,['Office Assistant'],Jay Marker,"['Programmer', 'Former Soldier']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Forest of Lost Souls,Dean Koontz,Thriller,[[0]],Jose Nochelobo,['Unknown'],[0],Vida,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fury,Alex Michaelides,Thriller,"[['9', '0']]",Lana Farrar,['Actress'],['2655'],Elliot Chase,['Unpublished Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Girl in the Eagle's Talons,Karin Smirnoff,Thriller,"[['2512'], ['2642']]",None,['None'],['0'],Lisbeth Salander,['Hacker'],Mikael Blomkvist,['Journalist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The God of the Woods,Liz Moore,Thriller,"[['3422'], ['3355']]",John Paul McLellan Jr,['Unknown'],['0'],Louise Donnadieu,['Camp Counselor'],Judyta Luptack,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House Across the Lake,Riley Sager,Thriller,[['2655']],Boone Conrad,['Unknown'],['0'],Casey Fletcher,['Actress'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House at the End of the World,Dean Koontz,Thriller,"[['2651'], ['0']]",None,['None'],['0'],Katie,['Artist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House in the Pines,Ana Reyes,Thriller,"[['3122', '2641']]",Dan,['Unknown'],['0'],Maya,"['Student', 'Writer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House of Cross,James Patterson,Thriller,[['3355']],Bree Stone,"['Chief of Detectives', 'Private Investigator']","['3355', '3355']",Alex Cross,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House of Love and Death,Andrew Klavan,Thriller,"[['2619', '2310']]",None,['None'],['0'],Cameron Winter,"['Spy', 'English Professor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House of Wolves,James Patterson,Thriller,[[1120]],None,['None'],['0'],Jenny Wolf,['Head of Wolf Empire'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Housemaid Is Watching,Freida McFadden,Thriller,"[['2635'], ['6113']]",Enzo Accardi,['Landscaper'],['6113'],Millie Accardi,['Social Worker'],Enzo Accardi,['Landscaper'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Housemaid's Secret,Freida McFadden,Thriller,[['5151']],Brock Cunningham,['Lawyer'],['2611'],Millie Calloway,['Housemaid'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Housemaid's Wedding,Freida McFadden,Thriller,[['5151']],Andrew,['Unknown'],['0'],Millie,['Housemaid'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Inmate,Freida McFadden,Thriller,[['2221']],Tim Reese,['Prisoner'],['0'],Brooke Sullivan,['Nurse Practitioner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Kingdom,Steve Berry,Thriller,"[['5414', '3433'], ['5414']]",Gisela,['None'],['0'],Cotton Malone,"['Elite Operative', 'Rare-Book Dealer']",Luke Daniels,['Magellan Billet Protégé'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last One at the Wedding,Jason Rekulak,Thriller,[['8322']],None,['None'],['0'],Frank Szatowski,['UPS Driver'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Orphan,Gregg Hurwitz,Thriller,"[['5414', '5414']]",Mia Hall,['Unknown'],['0'],Evan Smoak,"['Assassin', 'Vigilante']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Remains,Elly Griffiths,Thriller,"[['2310'], ['3355']]",Harry Nelson,['Detective Chief Inspector'],['3355'],Ruth Galloway,['Head of Archaeology'],Harry Nelson,['Detective Chief Inspector'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Libyan Diversion,Joel C. Rosenberg,Thriller,[['2422']],None,['None'],['0'],Marcus Ryker,['CIA Operative'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Love of My Life,Rosie Walsh,Thriller,"[['2131'], ['2641']]",Leo Philber,['Obituary Writer'],['2641'],Emma Bigelow,['Marine Biologist'],Leo Philber,['Obituary Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Midnight Feast,Lucy Foley,Thriller,"[['0'], ['1411'], ['2161'], ['9412']]",Jake Walker,['Detective'],['3355'],Bella,['Unknown'],Francesca Meadows,['Hotel Owner'],Owen Dacre,['Architect'],Eddie,['Dishwasher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Murder Inn,James Patterson,Thriller,[['5412']],Bree Stone,['None'],['0'],Bill Robinson,['Ex-cop'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The New Couple in 5B,Lisa Unger,Thriller,"[['2641'], ['2652']]",Chad,['Playwright'],['2652'],Rosie,['True Crime Writer'],Chad,['Playwright'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Next Mrs. Parrish,Liv Constantine,Thriller,"[['9'], ['0']]",Jackson Parrish,['Unknown'],['0'],Amber Parrish,['Socialite'],Daphne Parrish,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Night We Lost Him,Laura Dave,Thriller,"[['2161'], ['0']]",Owen Michaels,['None'],['0'],Nora Noone,['Architect'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Outsider,Stephen King,Thriller,"[['3355'], ['3355']]",None,['None'],['0'],Ralph Anderson,['Detective'],Holly Gibney,['Private Investigator'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Perfect Marriage,Jeneva Rose,Thriller,"[['2641'], ['2611']]",Kelly Summers,['Waitress'],['5123'],Adam Morgan,['Author'],Sarah Morgan,['Criminal Defense Attorney'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Perfect Son,Freida McFadden,Thriller,[['0']],None,['None'],['0'],Erika Cass,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess of Las Vegas,Chris Bohjalian,Thriller,"[['2654'], ['4212']]",Nigel,['Unknown'],['0'],Crissy Dowling,['Princess Diana impersonator'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Puzzle Master,Danielle Trussoni,Thriller,[['2166']],Jess Price,['Prisoner'],['0'],Mike Brink,['Puzzle Constructor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Quiet Tenant,Clemence Michallon,Thriller,"[[0], [1412], [0]]",Emily,['Restaurant Owner'],[1412],Rachel,['Not applicable'],Emily,['Restaurant Owner'],Cecilia Thomas,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret,"Andrew Child, Lee Child",Thriller,[['5412']],None,['None'],['0'],Jack Reacher,['Military Police Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret Hours,Mick Herron,Thriller,"[['0'], ['2422']]",None,['None'],['None'],Max JanÃƒÆ’Ã‚Â¡cek,['Unknown'],Griselda Fleet,['Civil Servant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Senator's Wife,Liv Constantine,Thriller,[['2635']],Whit Montgomery,['Senator'],['1112'],Sloane Chase,['Philanthropist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sequel,Jean Hanff Korelitz,Thriller,[['2641']],None,['None'],['0'],Anna Williams-Bonner,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shards,Bret Easton Ellis,Thriller,[['0']],Susan Reynolds,['None'],['0'],Bret,['High school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Silent Patient,Alex Michaelides,Thriller,[['2634']],Kathy,['Unknown'],['0'],Theo Faber,['Forensic Psychoanalyst'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Soulmate,Sally Hepworth,Thriller,"[[0], [0]]",Gabe Gerard,['Unknown'],[0],Pippa Gerard,['Unknown'],Gabe Gerard,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Spy Coast,Tess Gerritsen,Thriller,"[['2619', '9214']]",Danny Gallagher,['Doctor'],['2211'],Maggie Bird,"['CIA Operative', 'Chicken Farmer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Teacher,Freida McFadden,Thriller,"[['2330'], ['0'], ['2330']]",Nate Bennett,['English Teacher'],['2330'],Eve Bennett,['Math Teacher'],Addie Severson,['Student'],Nate Bennett,['English Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Truth about the Devlins,Lisa Scottoline,Thriller,"[['3359', '0']]",None,['None'],['0'],TJ Devlin,"['Investigator', 'Law Student']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Villa,Rachel Hawkins,Thriller,"[['2641'], ['2641'], ['2641']]",None,['None'],['0'],Emily,['Author'],Chess,['Author'],Mari Godwick,['Author'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Widow's Husband's Secret Lie,Freida McFadden,Thriller,[['2221']],Grant,['Not Applicable'],['0'],Unnamed Widow,['VA Hospital Employee'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Writing Retreat,Julia Bartz,Thriller,"[['2641'], ['2641']]",None,['None'],['0'],Alex,['Writer'],Wren,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Year of the Locust,Terry Hayes,Thriller,[['2619']],None,['None'],['0'],Ridley Kane,['Spy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Think Twice,Harlan Coben,Thriller,"[['3339'], ['0']]",None,['None'],['0'],Myron Bolitar,['Sports Agent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three-Inch Teeth,C.J. Box,Thriller,"[['3355'], ['6221']]",Marybeth Pickett,['None'],['0'],Joe Pickett,['Game Warden'],Nate Romanowski,['Falconer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tides of Fire,James Rollins,Thriller,[['0']],Seichan,['None'],['0'],Gray Pierce,['Commander'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To Die For,David Baldacci,Thriller,"[['5414'], [0]]",Jessica Reel,['None'],['0'],Travis Devine,['Bodyguard'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Act of Defiance,Brian Andrews,Thriller,[['1112']],None,['None'],['0'],Jack Ryan,['President of the United States'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Command and Control,Marc Cameron,Thriller,[['1112']],None,['None'],['0'],Jack Ryan,['President of the United States'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Defense Protocol,Brian Andrews and Jeffrey Wilson,Thriller,"[['1112'], [0]]",None,['None'],['None'],Jack Ryan,['President of the United States'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Flash Point,Don Bentley,Thriller,[['2422']],None,['None'],['0'],Jack Ryan Jr.,['Intelligence Analyst'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Red Winter,Marc Cameron,Thriller,"[['0310', '2421']]",None,['None'],['0'],Jack Ryan,"['Marine', 'CIA Analyst']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Shadow State,M.P. Woodward,Thriller,[['2619']],None,['None'],['0'],Jack Ryan Jr.,['Intelligence Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Clancy Weapons Grade,Don Bentley,Thriller,[['2422']],None,['None'],['0'],Jack Ryan Jr.,['Intelligence Analyst'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Too Late,Colleen Hoover,Thriller,"[['0'], ['5412'], ['0']]",Carter,['Undercover Police Officer'],['5412'],Sloan,['College Student'],Carter,['Undercover Police Officer'],Asa,['Drug Dealer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
